match_id,tournament,year,draw,round,player1,player2,platform,video_id,watch_url,title,channel,channel_id,duration_seconds,view_count,availability,source_collections,research_confidence,is_official_channel,is_explicit_full_match,match_score,minimum_player_score,match_status,last_checked_utc
australian-open-2025-women-qf-anastasia-pavlyuchenkova-aryna-sabalenka,Australian Open,2025,women,QF,Anastasia Pavlyuchenkova,Aryna Sabalenka,youtube,mYk5qsPMiYU,https://www.youtube.com/watch?v=mYk5qsPMiYU,🛑 Sabalenka vs Pavlyuchenkova Australian Open LIVE SCORE 2025,Rafah Al Sabah,,4377.0,,public_search_result,ao_research_discoveries,candidate,False,False,1.000,1.000,candidate_full_match,2026-09-22T16:07:53+00:00
australian-open-2025-women-qf-coco-gauff-paula-badosa,Australian Open,2025,women,QF,Coco Gauff,Paula Badosa,youtube,vFZWFOaKpRk,https://www.youtube.com/watch?v=vFZWFOaKpRk,Coco Gauff v Paula Badosa Full Match | Australian Open 2025 Quarterfinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,6015,127000,public_search_result,Australian Open - Search - full match | Full Matches | 2025 | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2025-women-qf-elina-svitolina-madison-keys,Australian Open,2025,women,QF,Elina Svitolina,Madison Keys,youtube,pqe6i6OZ8_E,https://www.youtube.com/watch?v=pqe6i6OZ8_E,Madison Keys v Elina Svitolina Full Match | Australian Open 2025 Quarterfinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,6835,39000,public_search_result,Australian Open - Search - full match | Full Matches | 2025 | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2025-women-qf-emma-navarro-iga-swiatek,Australian Open,2025,women,QF,Emma Navarro,Iga Swiatek,youtube,9jHxLHmygho,https://www.youtube.com/watch?v=9jHxLHmygho,Emma Navarro v Iga Swiatek Full Match | Australian Open 2025 Quarterfinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,5491,48831,public_search_result,Australian Open - Search - full match | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2025-women-sf-aryna-sabalenka-paula-badosa,Australian Open,2025,women,SF,Aryna Sabalenka,Paula Badosa,youtube,FMYm0jfUNd0,https://www.youtube.com/watch?v=FMYm0jfUNd0,Aryna Sabalenka v Paula Badosa Full Match | Australian Open 2025 Semifinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,4271,138000,public_search_result,Australian Open - Search - full match | Full Matches | 2025 | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2025-women-sf-iga-swiatek-madison-keys,Australian Open,2025,women,SF,Iga Swiatek,Madison Keys,youtube,8Hs6tLhXHJw,https://www.youtube.com/watch?v=8Hs6tLhXHJw,Madison Keys v Iga Swiatek Full Match | Australian Open 2025 Semifinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,7743,129000,public_search_result,Australian Open - Search - full match | Full Matches | 2025 | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2025-women-sf-iga-swiatek-madison-keys,Australian Open,2025,women,SF,Iga Swiatek,Madison Keys,youtube,fZASqmjr1fk,https://www.youtube.com/watch?v=fZASqmjr1fk,FULL MATCH TIEBREAK! | Madison Keys v Iga Swiatek | Australian Open 2025 Semifinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,876,898880,public_search_result,Australian Open - Search - full match,,True,True,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2026-men-f-carlos-alcaraz-novak-djokovic,Australian Open,2026,men,F,Carlos Alcaraz,Novak Djokovic,youtube,rwocYGRODBM,https://www.youtube.com/watch?v=rwocYGRODBM,Carlos Alcaraz v Novak Djokovic Full Match | Australian Open 2026 Final,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,10975,756456,public_search_result,Australian Open - Search - full match | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2026-men-qf-alex-de-minaur-carlos-alcaraz,Australian Open,2026,men,QF,Alex De Minaur,Carlos Alcaraz,youtube,Sqvc3AmBpzM,https://www.youtube.com/watch?v=Sqvc3AmBpzM,Carlos Alcaraz v Alex de Minaur Full Match | Australian Open 2026 Quarterfinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,7943,82584,public_search_result,Australian Open - Search - full match | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2026-men-qf-alexander-zverev-learner-tien,Australian Open,2026,men,QF,Alexander Zverev,Learner Tien,youtube,-USNW2hOsnI,https://www.youtube.com/watch?v=-USNW2hOsnI,Alexander Zverev v Learner Tien Full Match | Australian Open 2026 Quarterfinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,11499,30479,public_search_result,"""Alexander Zverev"" ""Learner Tien"" 2026 Australian Open quarterfinal full match | ao_research_discoveries",verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2026-men-qf-alexander-zverev-learner-tien,Australian Open,2026,men,QF,Alexander Zverev,Learner Tien,youtube,YclgVqBeplU,https://www.youtube.com/watch?v=YclgVqBeplU,LIVE | Feat. Alexander Zverev v Learner Tien | AO Radio | Day 10 | Australian Open 2026,Australian Open,,27892.0,,public_search_result,ao_research_discoveries,candidate,True,False,1.000,1.000,candidate_full_match,2026-09-22T16:07:53+00:00
australian-open-2026-men-qf-alexander-zverev-learner-tien,Australian Open,2026,men,QF,Alexander Zverev,Learner Tien,youtube,oqMTx5WlzmA,https://www.youtube.com/watch?v=oqMTx5WlzmA,Alexander Zverev v Learner Tien Highlights | Australian Open 2026 Quarterfinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,194,322497,public_search_result,"""Alexander Zverev"" ""Learner Tien"" 2026 Australian Open quarterfinal full match",,True,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2026-men-qf-alexander-zverev-learner-tien,Australian Open,2026,men,QF,Alexander Zverev,Learner Tien,youtube,yL3Fun2qjMg,https://www.youtube.com/watch?v=yL3Fun2qjMg,Alexander Zverev v Learner Tien Extended Highlights | Australian Open 2026 Quarterfinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,489,326316,public_search_result,"""Alexander Zverev"" ""Learner Tien"" 2026 Australian Open quarterfinal full match",,True,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2026-men-qf-alexander-zverev-learner-tien,Australian Open,2026,men,QF,Alexander Zverev,Learner Tien,youtube,ziJE7oPGntg,https://www.youtube.com/watch?v=ziJE7oPGntg,Alexander Zverev Vs Learner Tien 🎾LIVE TENNIS ATP Australian Open 2026 | Quarterfinals,PointBeacon Live,UCRXTPqn_tgjwHw8zHletD9g,12491,188,public_search_result,"""Alexander Zverev"" ""Learner Tien"" 2026 Australian Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2026-men-qf-ben-shelton-jannik-sinner,Australian Open,2026,men,QF,Ben Shelton,Jannik Sinner,youtube,WZRWXepnugM,https://www.youtube.com/watch?v=WZRWXepnugM,Ben Shelton v Jannik Sinner Full Match | Australian Open 2026 Quarterfinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,9541,107168,public_search_result,Australian Open - Search - full match | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2026-men-qf-lorenzo-musetti-novak-djokovic,Australian Open,2026,men,QF,Lorenzo Musetti,Novak Djokovic,youtube,BrnOsFqYrvU,https://www.youtube.com/watch?v=BrnOsFqYrvU,Lorenzo Musetti v Novak Djokovic Full Match | Australian Open 2026 Quarterfinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,8572,33488,public_search_result,Australian Open - Search - full match | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2026-men-sf-alexander-zverev-carlos-alcaraz,Australian Open,2026,men,SF,Alexander Zverev,Carlos Alcaraz,youtube,gkhOwQ3eM88,https://www.youtube.com/watch?v=gkhOwQ3eM88,Carlos Alcaraz v Alexander Zverev Full Match | Australian Open 2026 Semifinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,20273,214507,public_search_result,Australian Open - Search - full match | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2026-men-sf-jannik-sinner-novak-djokovic,Australian Open,2026,men,SF,Jannik Sinner,Novak Djokovic,youtube,3ahFePLYBNc,https://www.youtube.com/watch?v=3ahFePLYBNc,Novak Djokovic v Jannik Sinner Full Match | Australian Open 2026 Semifinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,16739,318957,public_search_result,"""Jannik Sinner"" ""Novak Djokovic"" 2026 Australian Open semifinal full match | ao_research_discoveries",verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2026-men-sf-jannik-sinner-novak-djokovic,Australian Open,2026,men,SF,Jannik Sinner,Novak Djokovic,youtube,5OGAa87H38A,https://www.youtube.com/watch?v=5OGAa87H38A,Semifinals: Novak Djokovic vs. Jannik Sinner | Full Match Highlights | 2026 Australian Open,ESPN,UCiWLfSweyRNmLpgEHekhoAg,1534,458458,public_search_result,"""Jannik Sinner"" ""Novak Djokovic"" 2026 Australian Open semifinal full match | ao_research_discoveries",candidate,False,False,1.000,1.000,candidate_full_match,2026-09-22T16:07:53+00:00
australian-open-2026-men-sf-jannik-sinner-novak-djokovic,Australian Open,2026,men,SF,Jannik Sinner,Novak Djokovic,youtube,SHxqL1gG8v8,https://www.youtube.com/watch?v=SHxqL1gG8v8,Novak Djokovic v Jannik Sinner Condensed Match | Australian Open 2026 Semifinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,2133,312070,public_search_result,"""Jannik Sinner"" ""Novak Djokovic"" 2026 Australian Open semifinal full match",,True,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2026-men-sf-jannik-sinner-novak-djokovic,Australian Open,2026,men,SF,Jannik Sinner,Novak Djokovic,youtube,zDn5WfnV5g0,https://www.youtube.com/watch?v=zDn5WfnV5g0,Novak Djokovic v Jannik Sinner Extended Highlights | Australian Open 2026 Semifinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,495,2475564,public_search_result,"""Jannik Sinner"" ""Novak Djokovic"" 2026 Australian Open semifinal full match",,True,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2026-women-f-aryna-sabalenka-elena-rybakina,Australian Open,2026,women,F,Aryna Sabalenka,Elena Rybakina,youtube,J92COzd463c,https://www.youtube.com/watch?v=J92COzd463c,Aryna Sabalenka v Elena Rybakina Full Match | Australian Open 2026 Final,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,10163,779694,public_search_result,Australian Open - Search - full match | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2026-women-f-aryna-sabalenka-elena-rybakina,Australian Open,2026,women,F,Aryna Sabalenka,Elena Rybakina,youtube,OAyE-DpD5N0,https://www.youtube.com/watch?v=OAyE-DpD5N0,Aryna Sabalenka v Elena Rybakina Condensed Match | Australian Open 2026 Final,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,2118,193928,public_search_result,Australian Open - Search - full match,,True,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2026-women-qf-amanda-anisimova-jessica-pegula,Australian Open,2026,women,QF,Amanda Anisimova,Jessica Pegula,youtube,48uOFs1xnBc,https://www.youtube.com/watch?v=48uOFs1xnBc,Jessica Pegula v Amanda Anisimova Full Match | Australian Open 2026 Quarterfinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,5483,16327,public_search_result,Australian Open - Search - full match | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2026-women-qf-aryna-sabalenka-iva-jovic,Australian Open,2026,women,QF,Aryna Sabalenka,Iva Jovic,youtube,9NBfe8FFgVM,https://www.youtube.com/watch?v=9NBfe8FFgVM,Aryna Sabalenka v Iva Jovic Full Match | Australian Open 2026 Quarterfinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,5355,50391,public_search_result,Australian Open - Search - full match | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2026-women-qf-coco-gauff-elina-svitolina,Australian Open,2026,women,QF,Coco Gauff,Elina Svitolina,youtube,lkrX-QqYh6A,https://www.youtube.com/watch?v=lkrX-QqYh6A,Coco Gauff v Elina Svitolina Full Match | Australian Open 2026 Quarterfinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,3295,42929,public_search_result,Australian Open - Search - full match | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2026-women-qf-elena-rybakina-iga-swiatek,Australian Open,2026,women,QF,Elena Rybakina,Iga Swiatek,youtube,PEhuOKHBxlU,https://www.youtube.com/watch?v=PEhuOKHBxlU,Elena Rybakina v Iga Swiatek Extended Highlights | Australian Open 2026 Quarterfinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,494,395266,public_search_result,"""Elena Rybakina"" ""Iga Swiatek"" 2026 Australian Open quarterfinal full match",,True,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2026-women-qf-elena-rybakina-iga-swiatek,Australian Open,2026,women,QF,Elena Rybakina,Iga Swiatek,youtube,dZkaebnWG-0,https://www.youtube.com/watch?v=dZkaebnWG-0,Elena Rybakina v Iga Swiatek Highlights | Australian Open 2026 Quarterfinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,193,277187,public_search_result,"""Elena Rybakina"" ""Iga Swiatek"" 2026 Australian Open quarterfinal full match",,True,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2026-women-qf-elena-rybakina-iga-swiatek,Australian Open,2026,women,QF,Elena Rybakina,Iga Swiatek,youtube,fR-CwA9PiEc,https://www.youtube.com/watch?v=fR-CwA9PiEc,Elena Rybakina v Iga Swiatek Full Match | Australian Open 2026 Quarterfinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,6643,305167,public_search_result,"""Elena Rybakina"" ""Iga Swiatek"" 2026 Australian Open quarterfinal full match | ao_research_discoveries",verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2026-women-qf-elena-rybakina-iga-swiatek,Australian Open,2026,women,QF,Elena Rybakina,Iga Swiatek,youtube,g_HAPgv_dPQ,https://www.youtube.com/watch?v=g_HAPgv_dPQ,Quarterfinals: Elena Rybakina vs. Iga Swiatek | Full Match Highlights | 2026 Australian Open,ESPN,UCiWLfSweyRNmLpgEHekhoAg,675,62580,public_search_result,"""Elena Rybakina"" ""Iga Swiatek"" 2026 Australian Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2026-women-sf-aryna-sabalenka-elina-svitolina,Australian Open,2026,women,SF,Aryna Sabalenka,Elina Svitolina,youtube,ohD0yDeqYAU,https://www.youtube.com/watch?v=ohD0yDeqYAU,Aryna Sabalenka v Elina Svitolina Full Match | Australian Open 2026 Semifinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,4531,68701,public_search_result,Australian Open - Search - full match | ao_research_discoveries,verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2026-women-sf-elena-rybakina-jessica-pegula,Australian Open,2026,women,SF,Elena Rybakina,Jessica Pegula,youtube,-ZAMM1YoSoA,https://www.youtube.com/watch?v=-ZAMM1YoSoA,Elena Rybakina vs Jessica Pegula | Australian Open 2026 | Semi-Final | LIVE TENNIS WATCHALONG,Talking Tennis,UCP7UDVQocV665yTn30vBJVA,7516,3194,public_search_result,"""Elena Rybakina"" ""Jessica Pegula"" 2026 Australian Open semifinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2026-women-sf-elena-rybakina-jessica-pegula,Australian Open,2026,women,SF,Elena Rybakina,Jessica Pegula,youtube,0WuVDkmn8Bc,https://www.youtube.com/watch?v=0WuVDkmn8Bc,Jessica Pegula v Elena Rybakina Condensed Match | Australian Open 2026 Semifinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,2116,15336,public_search_result,"""Elena Rybakina"" ""Jessica Pegula"" 2026 Australian Open semifinal full match",,True,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2026-women-sf-elena-rybakina-jessica-pegula,Australian Open,2026,women,SF,Elena Rybakina,Jessica Pegula,youtube,4SBirKQUVCQ,https://www.youtube.com/watch?v=4SBirKQUVCQ,Jessica Pegula v Elena Rybakina Highlights | Australian Open 2026 Semifinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,195,200542,public_search_result,"""Elena Rybakina"" ""Jessica Pegula"" 2026 Australian Open semifinal full match",,True,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
australian-open-2026-women-sf-elena-rybakina-jessica-pegula,Australian Open,2026,women,SF,Elena Rybakina,Jessica Pegula,youtube,njYE1EyJuN0,https://www.youtube.com/watch?v=njYE1EyJuN0,Jessica Pegula v Elena Rybakina Full Match | Australian Open 2026 Semifinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,6003,138811,public_search_result,"""Elena Rybakina"" ""Jessica Pegula"" 2026 Australian Open semifinal full match | ao_research_discoveries",verified,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
australian-open-2026-women-sf-elena-rybakina-jessica-pegula,Australian Open,2026,women,SF,Elena Rybakina,Jessica Pegula,youtube,qMezbjE3Nu4,https://www.youtube.com/watch?v=qMezbjE3Nu4,Jessica Pegula v Elena Rybakina Extended Highlights | Australian Open 2026 Semifinal,Australian Open,UCeTKJSW1NTAkf27nNmjWt5A,487,331800,public_search_result,"""Elena Rybakina"" ""Jessica Pegula"" 2026 Australian Open semifinal full match",,True,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
us-open-2000-men-f-marat-safin-pete-sampras,US Open,2000,men,F,Marat Safin,Pete Sampras,youtube,3yE9cw-Gi6s,https://www.youtube.com/watch?v=3yE9cw-Gi6s,Marat Safin v Pete Sampras 2000 US Open Final,Tennis All Time Greats,UClygJmcAOY0a08cVVoa-Prw,478,2220,public_search_result,"""Marat Safin"" ""Pete Sampras"" 2000 US Open final full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
us-open-2000-men-f-marat-safin-pete-sampras,US Open,2000,men,F,Marat Safin,Pete Sampras,youtube,9GutEPM30Aw,https://www.youtube.com/watch?v=9GutEPM30Aw,Marat Safin vs. Pete Sampras Extended Highlights | 2000 US Open Final,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,622,113739,public_search_result,"""Marat Safin"" ""Pete Sampras"" 2000 US Open final full match | Extended, Condensed & Full Classic Matches",,True,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
us-open-2000-men-f-marat-safin-pete-sampras,US Open,2000,men,F,Marat Safin,Pete Sampras,youtube,J47DsTvjCrk,https://www.youtube.com/watch?v=J47DsTvjCrk,Marat Safin vs Pete Sampras 2000 US Open Final Highlights,JOTennisVid,UCZxwC4M0YGrSyYaMvbArerg,866,124559,public_search_result,"""Marat Safin"" ""Pete Sampras"" 2000 US Open final full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
us-open-2000-men-qf-arnaud-clement-lleyton-hewitt,US Open,2000,men,QF,Arnaud Clement,Lleyton Hewitt,youtube,G2VHBbmYSrI,https://www.youtube.com/watch?v=G2VHBbmYSrI,Lleyton Hewitt vs Arnaud Clement - 2000 US Open QF Highlights,TennisFever425,UC9Jy9fvolSQNimuzeRiftrQ,853,394,public_search_result,"""Arnaud Clement"" ""Lleyton Hewitt"" 2000 US Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
us-open-2000-men-qf-pete-sampras-richard-krajicek,US Open,2000,men,QF,Pete Sampras,Richard Krajicek,youtube,8ttjAnM9ohI,https://www.youtube.com/watch?v=8ttjAnM9ohI,2000 US Open quarter-finals-Pete Sampras vs  Richard Krajicek,Cola Circle,UCF7AZD7yeUnPqlmOItZIeaw,447,23377,public_search_result,"""Pete Sampras"" ""Richard Krajicek"" 2000 US Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
us-open-2000-men-qf-pete-sampras-richard-krajicek,US Open,2000,men,QF,Pete Sampras,Richard Krajicek,youtube,pkCPYTiUHqA,https://www.youtube.com/watch?v=pkCPYTiUHqA,Pete Sampras great shots selection against Richard Krajicek (US Open 2000 QF),Samprasfan1987,UCtb6ESNKfKiXOTO2VwCqM2w,433,2873,public_search_result,"""Pete Sampras"" ""Richard Krajicek"" 2000 US Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
us-open-2000-men-sf-lleyton-hewitt-pete-sampras,US Open,2000,men,SF,Lleyton Hewitt,Pete Sampras,youtube,5gErVnCRdZ4,https://www.youtube.com/watch?v=5gErVnCRdZ4,Lleyton Hewitt vs Pete Sampras Full Match | US Open 2000 Semifinal,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,8025,51311,public_search_result,"""Marat Safin"" ""Todd Martin"" 2000 US Open semifinal full match | Extended, Condensed & Full Classic Matches",,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
us-open-2000-men-sf-lleyton-hewitt-pete-sampras,US Open,2000,men,SF,Lleyton Hewitt,Pete Sampras,youtube,oeD1NcaBM_0,https://www.youtube.com/watch?v=oeD1NcaBM_0,Pete Sampras great shots selection against Lleyton Hewitt (US Open 2000 SF),Samprasfan1987,UCtb6ESNKfKiXOTO2VwCqM2w,921,3755,public_search_result,"""Thomas Johansson"" ""Todd Martin"" 2000 US Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
us-open-2000-women-f-lindsay-davenport-venus-williams,US Open,2000,women,F,Lindsay Davenport,Venus Williams,youtube,6JRHlNlg9iY,https://www.youtube.com/watch?v=6JRHlNlg9iY,Venus Williams vs. Lindsay Davenport Iconic Full Match | 2000 US Open Final,United States Tennis Association (USTA),UC7joGi4V3-r9i5tmmw7dM6g,4639,2000,public_search_result,"""Lindsay Davenport"" ""Venus Williams"" 2000 US Open final full match",,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
us-open-2000-women-f-lindsay-davenport-venus-williams,US Open,2000,women,F,Lindsay Davenport,Venus Williams,youtube,6QqWh7trywo,https://www.youtube.com/watch?v=6QqWh7trywo,Venus Williams wins her first US Open title! | vs Lindsay Davenport | US Open 2000 Final,United States Tennis Association (USTA),UC7joGi4V3-r9i5tmmw7dM6g,5548,468617,public_search_result,"""Lindsay Davenport"" ""Venus Williams"" 2000 US Open final full match",,True,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
us-open-2000-women-f-lindsay-davenport-venus-williams,US Open,2000,women,F,Lindsay Davenport,Venus Williams,youtube,JYVXiXC2bJM,https://www.youtube.com/watch?v=JYVXiXC2bJM,Venus Williams vs Lindsay Davenport 2000 US Open Final Highlights,JOTennisVid,UCZxwC4M0YGrSyYaMvbArerg,699,48219,public_search_result,"""Lindsay Davenport"" ""Venus Williams"" 2000 US Open final full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
us-open-2000-women-f-lindsay-davenport-venus-williams,US Open,2000,women,F,Lindsay Davenport,Venus Williams,youtube,zkvVEZhcGQo,https://www.youtube.com/watch?v=zkvVEZhcGQo,Venus Williams vs. Lindsay Davenport Extended Highlights | 2000 US Open Final,United States Tennis Association (USTA),UC7joGi4V3-r9i5tmmw7dM6g,562,2792,public_search_result,"""Lindsay Davenport"" ""Venus Williams"" 2000 US Open final full match",,True,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
us-open-2000-women-qf-anke-huber-elena-dementieva,US Open,2000,women,QF,Anke Huber,Elena Dementieva,youtube,co5o2YyGksw,https://www.youtube.com/watch?v=co5o2YyGksw,Elena Dementieva vs. Anke Huber 2000 USO QF highlights,Chris CZE,UCEeFBqfoJQQ-uk4r25AZWtA,732,2983,public_search_result,"""Anke Huber"" ""Elena Dementieva"" 2000 US Open quarterfinal full match | ""Elena Bovina"" ""Lindsay Davenport"" 2002 US Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
us-open-2000-women-qf-lindsay-davenport-serena-williams,US Open,2000,women,QF,Lindsay Davenport,Serena Williams,youtube,AZ1dhxYEbZw,https://www.youtube.com/watch?v=AZ1dhxYEbZw,Lindsay Davenport halts Serena Williams' title defense in style! | US Open 2000 Quarterfinal,United States Tennis Association (USTA),UC7joGi4V3-r9i5tmmw7dM6g,5459,60454,public_search_result,"""Lindsay Davenport"" ""Serena Williams"" 2000 US Open quarterfinal full match | ""Lindsay Davenport"" ""Serena Williams"" 2001 US Open quarterfinal full match",,True,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
us-open-2000-women-qf-lindsay-davenport-serena-williams,US Open,2000,women,QF,Lindsay Davenport,Serena Williams,youtube,l7Wl0j_VRtY,https://www.youtube.com/watch?v=l7Wl0j_VRtY,Serena Williams vs Lindsay Davenport 2000 US Open QF Highlights,JOTennisVid,UCZxwC4M0YGrSyYaMvbArerg,681,16568,public_search_result,"""Lindsay Davenport"" ""Serena Williams"" 2000 US Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
us-open-2000-women-qf-martina-hingis-monica-seles,US Open,2000,women,QF,Martina Hingis,Monica Seles,youtube,k3RHPb0Ps-U,https://www.youtube.com/watch?v=k3RHPb0Ps-U,Martina Hingis vs Monica Seles Full Match | US Open 2000 Quarterfinal,US Open Tennis Championships,UCXbboag48Qlr78zzz6SkzkQ,3740,65000,public_search_result,"Extended, Condensed & Full Classic Matches",,True,True,1.000,1.000,verified_official_full_match,2026-09-22T16:07:53+00:00
us-open-2000-women-qf-nathalie-tauziat-venus-williams,US Open,2000,women,QF,Nathalie Tauziat,Venus Williams,youtube,_sQaF6Z59lY,https://www.youtube.com/watch?v=_sQaF6Z59lY,Venus Williams vs Nathalie Tauziat 2000 US Open QF Highlights,JOTennisVid,UCZxwC4M0YGrSyYaMvbArerg,597,8977,public_search_result,"""Nathalie Tauziat"" ""Venus Williams"" 2000 US Open quarterfinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
us-open-2000-women-sf-elena-dementieva-lindsay-davenport,US Open,2000,women,SF,Elena Dementieva,Lindsay Davenport,youtube,VSK1-Y8Ya4U,https://www.youtube.com/watch?v=VSK1-Y8Ya4U,Lindsay Davenport v. Elena Dementieva 2000 USO SF highlights,Chris CZE,UCEeFBqfoJQQ-uk4r25AZWtA,1939,8432,public_search_result,"""Elena Dementieva"" ""Lindsay Davenport"" 2000 US Open semifinal full match",,False,False,1.000,1.000,candidate_match_video,2026-09-22T16:07:53+00:00
